date,Cattle,Cocoa,Coffee,Corn,Cotton,Soybean,Sugar,Wheat
2019-03-28,0.0021758610045727877,0.00399556580395366,0.0015970354961849509,6.686727096356648e-4,-0.014134435074773855,0.0022509857563184354,-0.003982497610774072,-0.010706740394424763
2019-03-29,-0.006541837841945508,0.010138945130950816,0.005305052229693352,-0.04792155756018168,0.022674907179245807,-0.005919679020299107,0,-0.014638374699273093
2019-04-01,0.0037717650949362636,0.020404441353806035,-0.025724907806067954,0.014619125657242549,-0.0032264336955938333,0.012642393415176478,0.011111252757850298,0.010863767898987575
2019-04-02,7.922240248596779e-4,0.01238538146918522,-0.004897935758936711,-6.913239127737114e-4,-0.001164120533506896,0.005012541823544048,-7.895956913950286e-4,0.0026976007726480233
2019-04-03,-0.003967471928696398,0.008453135711058657,0.03957732510881051,0.0034518501654776657,-0.0028511371276644937,-0.0013898542890542487,-0.019139322015111482,0.014973541790162415
2019-04-04,0.014013860004596701,0.016280885604136763,-5.244733607048246e-4,0.00686815886651182,0.0034980490195870573,0.00858612115964874,0.023081005554535405,-5.309264791559798e-4
2019-04-05,-0.011829790669171558,-8.285004616412905e-4,-0.022282153735435628,-0.007557576336079563,0.011956179027052372,-0.008307995723285444,0.003926207651393732,-0.006393202383062402
2019-04-08,-0.0019853093194752702,0.007020470709562687,-0.0026860076121622,-0.006920442844573493,0.008525828532748747,-2.781254363632968e-4,-0.015002297530041009,-0.005359069631839297
2019-04-09,7.945846449244343e-4,0.006562779912523631,0.007502763848318494,0,-0.010572697174438872,0,0.01656842973106487,-0.012435953726618543
2019-04-10,-1.9860213134403892e-4,-0.0012272449893773185,0.006386381144601216,0.004849334061437283,-0.006036799452834529,0.003609611027367343,0.0023447206104898477,-0.003269757681556129
2019-04-11,9.925559127514916e-4,-0.022770596745247396,-0.04336722911512947,-0.004849334061437283,-0.00827946986227257,-0.007511511184081776,-0.011778744002331365,0.0054436715811760905
2019-04-12,0.004355604154691051,0.014962872676711925,0.0016606870643318672,0.0027739268827247088,0.014572405972740121,0,0.00865130122797586,0.00864870255853134
2019-04-15,-0.0019774575869542232,-0.00745345065458114,0.011001210877298995,0.004835933431416528,-0.02095811203066411,0.003901900156714433,-0.00865130122797586,-0.010822616458151302
2019-04-16,0.0067074503495341276,-0.017610518008635445,-0.009895644448740804,-0.010391503276018454,0.018779345829196714,-0.012033166043086574,-0.011919061888544302,-0.032064659629501335
2019-04-17,-0.0017711189915026182,0.023412440624743347,-0.03886714943415548,-0.0020913217799973793,0.002178766201467397,-0.01018684530699332,-0.012872248812507259,0.004484312447329053
2019-04-18,0.01252700557538411,-0.01666705248521172,0.03554669196361715,6.975933313935201e-4,-0.010294815683259628,0.0017050302510837057,0.032659201891869216,-0.006171127578808111
2019-04-22,-1.9448611735572996e-4,-0.014388737452099676,0.009928394281075725,-0.01051534399952292,-0.0015533351626544345,-0.003982935564077472,-0.017391763691340323,-0.01931878263463105
2019-04-23,-0.0013628196703834305,-0.018065007397638055,0.004381184765057888,-0.009915095392196704,-0.00806459545083893,-0.01725172170849021,0.012678446283300726,0.0068610903799450895
2019-04-24,-0.012152210947689923,-0.01928192954945107,-0.01154179417989365,-0.012894161453013808,-0.010502959500429121,-0.007861446805979,-0.00157600536948177,-0.014925650216675024
2019-04-25,-0.02172913897836093,0.014932205422984346,0.01753476273076693,0.0021606058099052916,0.015713359766668766,0.004666091872229217,-0.025560548823948093,0.005767028670992325
2019-04-26,0.004022531471619573,0.021561853007587395,0.007036498818663084,0.010733555643108517,-0.002862364938385653,-0.006421504844943193,-0.008123475075565434,5.748778542917776e-4
2019-04-29,0.0018048613742562836,0.020270964373619194,-0.014670173530651809,0.0021329549501416523,-0.008111017226712036,-0.007347571630394789,-0.05275397280633598,-0.01914766941413415
2019-04-30,-0.008248726135916762,-0.010084119066625874,0.00545852892804799,0.0035448459665401444,-0.0019721772993106512,-0.007401958295667477,0.030484973579307795,-0.019521471745020058
2019-05-01,-0.08316204586867748,-0.023068088250274066,-0.022571785756315244,0.018928009885518904,-9.217156698291262e-4,-0.0020824044413423337,0.018182341296824944,0.015412278994887174
2019-05-02,-0.001757829022706936,0.025177348682141165,0.004998587920897357,0.005540180375615655,-0.016737931845814735,-0.010778547464245669,0.001636621022654161,0.019225759671297915
2019-05-03,-0.0022016741018751063,0.0021048208149636594,-0.01114217655324179,0.0027586224390789837,0.0017399087994016682,-0.0012048194228500009,-0.018152257120010784,-0.012191733013918515
2019-05-06,-0.010190619891188746,-0.01910480522929703,-0.0050547362949826535,-0.02017459729488902,-0.028897042205599632,-0.014572206859090997,-0.010883331581924338,0
2019-05-07,0,-0.01816658956793482,-0.02450965059346988,0.006304749430738887,-0.005105962183947099,3.0576364708512216e-4,0.005874938848870581,0.00582412828598855
2019-05-08,-0.010745611217129358,0.0017444400411505967,0.006327262146414547,-0.007711219423490512,-0.011549587171415965,-0.0042892222621508935,-0.025425115148916877,0.0017406444777847696
2019-05-09,0.007846694437533941,0.013417210583964057,0.026034329363098685,-0.030727676523496505,-0.01722224369401193,-0.017343265306370093,0.011097008287933807,-0.022275246919492453
2019-05-10,0.004456335481770601,0.0017182134811362104,-5.588494429940027e-4,-0.0058224327514331264,-0.025672110819362715,-0.00406950005975748,-0.0051063486225659815,-0.006541801503940015
2019-05-13,-0.024303599311245705,-0.011221524743963762,-0.013506080024409783,0.014493007302566419,-0.044817061422112836,-0.007556711022560947,0.010186835410455952,0.028817048423432468
2019-05-14,-0.002280502698725151,0.0026007817000568423,0.01462346677212878,0.03672729172015732,0.01981768506370063,0.03325869865083941,0.008410430477328035,0.018380758721636248
2019-05-15,0.0015969256211860738,0.012048338516174262,0.0039007958651087193,0.024658783663252137,-0.006160393011497511,0.021473681616954288,-0.007566173048000557,0.021397212735282167
2019-05-16,0.007267762327078486,0.014437618085602288,0.0011117118796217795,0.025385464694170246,0.006759388446801573,0.005073880456953894,-0.005924744217217448,0.039863317866409176
2019-05-17,0.0072153914097814464,-0.008042371390253322,-0.029886651218761884,0.011151312669497315,-0.01219994320430029,-0.021668015948073105,-0.019717702073816845,-0.004291852081541592
2019-05-20,6.737513853272148e-4,0.014346237611468027,0.010250676701902606,0.014891825866522268,0.028680170028324348,0.012095702354256943,0.006042288093505821,0.02809620273300606
2019-05-21,-0.004500457702866889,0.02441668990828738,0.05134996643134837,0.013405882224701848,-0.008725988262226814,-0.011791519842406117,0.016218924164747683,0.0010449321744934181
2019-05-22,-0.0018058420098636674,-0.013583250622086318,-0.012456175310074258,6.339144427816024e-4,-0.008503067509034956,0.00787644181043845,-0.016218924164747683,-0.012611832956288538
2019-05-23,0.0013547215689255765,0.0053730238789642115,0.01889394935996158,-0.012113632348043524,0.010877010144496602,-0.008484899389295641,-0.004312226746036263,-0.005302239357426686
2019-05-24,0.003378761990672885,0.01675902702536103,-0.002141295732257298,0.03652799051933009,0.013395298760576324,0.009992513122761615,0.007748653006793393,0.04011999378942477
2019-05-28,0.00336738438950146,-0.006914812990584274,0.029048780424776766,0.03881627383150921,0.015668416091016546,0.03114592554165796,0.007689072754261783,0.03067879522238215
2019-05-29,0.007146036813563406,-0.004909993497555831,0.03528872317738596,-0.0035756891494491683,-0.0059193656665614824,0.018519047767237673,0.010160958390219132,-0.028637978187529
2019-05-30,-0.02045706113239465,-0.004110157861827446,0.028240653034310448,0.040941390377360776,0.0040462308331825625,0.019307811604925007,-0.009310237047165604,0.04777027626868602
2019-05-31,-0.014642206299694038,-0.011599135843352038,0.02174523984421306,-0.021431460288011905,-0.01833837628231816,-0.012735420465363134,0.028501522195897078,-0.022605385174364834
2019-06-03,-0.015795886599641484,-0.020627967795967983,-0.008159377932262402,-0.006461109114288988,0.019491472896416617,0.0014230826366352645,0.007410424941034055,0.032757756638383206
2019-06-04,0.007232053070854505,0.0038208494795863857,0.018147599394030323,0.0023543271616350836,-0.006503338914923162,0.00312367143098502,0.018692173578009896,-0.024343948032198526
2019-06-05,0.0027854745980206985,0.017223698201597415,-0.06400233256626109,-0.025001302205416742,-0.003340404797520513,-0.01370275508411023,-0.017052791401308998,-0.03306914554935325
2019-06-06,-0.002320725140353197,0.01077060950534836,0.029333493221811224,0.013768550342448727,-0.002184542224797248,-0.0011504171530498652,0.024273051527876177,0.03847589256180051
2019-06-07,-0.006292950892574645,0.020795856462486384,-0.010837604631931619,-0.011360361339965763,-0.044723508647633636,-0.014493007302566419,-7.99698466474208e-4,-0.010842885924707168
2019-06-10,0.02562165680798234,0.026285862270925442,-0.023554068395312378,0,0.006079993551002971,0.0026242907610951605,-0.008032202460952487,0.005928871122278245
2019-06-11,0.008848666730191468,-0.0019673427553348333,-0.016360267629761616,0.028454794699265484,-0.0051655590318580025,8.732353924125746e-4,0.01122709031544833,0.020478531343540496
2019-06-12,-0.009304517412450863,0.011357083105173693,0.02091382545145226,0.005246295915305232,0.013916397036889627,0.02158667790517388,0.00635931588209715,0.015801142737108087
2019-06-13,-0.005486968147223159,-0.016094557421657996,-0.01731208781078042,0.027524673390090015,0.0038980878933436713,0.0113251493570532,0.010248423559586772,0.0174245048912125
2019-06-14,-0.0025249779979894527,-0.009942416361337969,-0.01396452467621856,0.024582243405336435,-0.013406834253424371,0.009805373420221919,0,0.005586606708639863
2019-06-17,0.006186253451616608,-7.996801705640877e-4,5.207295193248029e-4,0.0038556919151977453,-0.004712408032106374,0.017684904123353995,-0.007083866941161254,0.0018552881017459555
2019-06-18,0,0.011533235813673492,-0.01838769898552428,-0.011055944567589293,-0.004734603205887922,8.2135528231575e-4,-0.0039572819126756364,-0.014939586916186798
2019-06-19,-0.008717623105691352,0.003552401604367539,0.02046775116625721,-0.019646997383796716,9.180958562966524e-4,-0.01128400579031208,-0.008761478442342874,-0.017556797345327446
2019-06-20,-0.0029998586582618003,-0.02675344228572296,0.048666500882208474,0.020202707317519497,-0.033753857286242805,0.013470994086815402,-0.005615714234084912,0.00810493113735511
2019-06-21,-0.015135927136070926,0.022409901399583987,-0.012447260153948925,-0.017372249724471267,-0.032478746968920724,-0.01402470395699762,-0.017038954478937107,-9.50118836319902e-4
2019-06-24,0.0035132954678971373,-0.005953579800104691,0.021804599388117296,0.010123820999643485,0.01797765851580202,0.006899434019911332,0.004083320435138482,0.022557347424074337
2019-06-25,0.007686046329778762,-0.009198225220496958,0.042702549386754995,0.0016773836753722904,-0.001606401536146329,-0.006068984145195522,0.0048780149582130505,-0.0041909258080981004
2019-06-26,0.01153415324528595,-0.0012060302969363335,-0.014667832722740748,-0.009542592760592328,0.020527427608027615,-0.010290731893156213,-0.024631803198906344,0.014821948049207556
2019-06-27,0.014346113926261062,-0.003223209881568323,0.006177273258956006,-0.0073592180420112285,-0.00790642933867236,-0.007295206315929725,0.04072223980714007,0.006872879287762146
2019-06-28,-6.784751975965619e-4,-0.011363758650315248,0.025258563675357948,-0.04592495462358137,0.0025368626788724313,0.013426775135942925,-0.016901814262206827,-0.03626617798439469
2019-07-01,-0.05966355999470352,0.03054899937166411,0.017399720218489456,-0.01982642293919845,3.166029651957558e-4,-0.015964489736251863,0.020089064989438743,-0.026873018251095893
2019-07-02,0,-0.011547012630662934,-0.017399720218489456,0.003634165114219101,0.009453391581069504,-0.010501018874088608,-0.017656904361828207,-0.020639553296548208
2019-07-03,0.012884917021348308,-0.01574200015379379,0.03628515973976487,0.04608021353874392,-3.13683466998782e-4,0.01021865264321331,0.015267438200528893,0.02839153010086548
2019-07-05,0.014591956477453039,0.012131163733090311,-0.02526073053615807,0.002306806097915448,-0.004874628359027966,-0.014794010925129442,-0.014458107910129137,0.002410220496739335
2019-07-08,-0.00797563193789852,0.04480120521338016,-0.04389123728395816,0.010315277711832493,-0.017651675481968887,0.003433479767891434,0.007255183338024995,-0.004826264194344176
2019-07-09,0.018434762728036347,-0.021364184092993455,0.01091870821379004,-0.015513094785450043,-0.03427232074216935,0.00853247497372056,-0.008064513628424752,-0.013638789107313087
2019-07-10,-0.004635002504148389,-0.005117114098372788,-0.014744648115529557,0.005773688094426355,0.05349908379467738,0.011544546068003037,0.01207255034603305,0.003915815086833696
2019-07-11,0.0023201866556972206,-0.007128743060753173,0.010960334015613249,0.03061463581960755,-0.01028248439970092,0.0036328110373311517,-0.009646367807789602,0.046764245700828155
2019-07-12,0.005546568214180425,0.004758137446417621,-0.002847681621616971,0.003900812970853096,-0.008463104873221106,0.011647386249181935,-0.006482998615195079,0
2019-07-15,2.3045536274146627e-4,-0.03338335335777565,0.033648091176582184,-0.019090978464828545,0.021260520578064046,-0.005529458379363028,-0.019705051792144435,-0.054611269781732474
2019-07-16,-0.002537793751605122,0.0036742233618838327,-0.04415940150798203,-0.013124296798547874,-0.021741694357650054,-0.015647147960451413,-0.005821276143097798,-4.924895445519439e-4
2019-07-17,-9.244139768656012e-4,-0.012300278081651683,0.017615294947448845,0.001721664700736092,-0.007084274308145844,-0.005931383015745695,-0.016821238636285596,-0.00394867245541608
2019-07-18,-0.0067277689698403975,0.0065789710980421745,0.011262480249619955,-0.026730237597631934,-0.018097838484706585,-0.0014174346809729954,-0.020566257832099755,-0.024025179586989687
2019-07-19,0.0018604372644501765,0.011004798242109537,-0.012206752994782022,0.014615869656636526,0.023897767940129988,0.022718688516893515,0.0034572170354949527,0.018072781059694343
2019-07-22,0.007868575586462256,0.02600666673470986,-0.007110719800839327,-0.01993031972012904,0.008637304361983844,-0.014806807742235861,-0.002591770973884966,-0.030818301545560978
2019-07-23,0.005517311499462885,-0.02276910826127576,-0.027002560575517087,0.007667392325519273,0.007931513546005853,-0.002818491155554881,0.03568765493339221,0
2019-07-24,-0.0013764766819202023,-0.00486027688225299,-0.012789185947775117,-0.003531492781471357,0.009435491808282848,0.005909683725227488,0.0066556716164809515,0.02132060455663609
2019-07-25,-0.0022983232042355084,-0.011844124573065606,-0.00347134959521167,-0.013056565302427714,-0.0012529056592693877,-0.009585638663357265,-0.00498757630512614,0.0035096551443025703
2019-07-26,0,-0.018661126221662272,-0.008982111476075083,-0.009603915354180259,0.006716096982787079,8.494974318029591e-4,0.0016653174025607065,-0.007031671363680658
2019-07-29,0,-0.002514670227068194,0.013937522929089674,0.0060132472234517564,-0.007343168879072159,0.0028264575063268182,0.004151042635052615,0.015007785433689413
2019-07-30,-0.005075010216699205,-0.0016799667957840825,-0.016446934534515734,-0.013884919719219901,-0.014213782099832706,-0.007934300620706658,0.006606128564258018,-0.0124907944245356
2019-07-31,-0.011162878224833861,-0.01439482942257797,0.001506417806639071,-0.027111950202757917,0.005551640690582005,-0.01692767432081954,0.004926152856981947,-0.020315579346411816
2019-08-01,0.009079317098702688,-0.006846410996038443,-0.02437907947262996,-0.018916074741093247,-0.022070319349654532,-0.01987207415200043,-0.007398320048005225,-0.02388483221141069
2019-08-02,-0.0020879114187764003,-0.0038718052239854472,0.009211953770311254,0.01704048807059877,-0.04803045273689488,0.0038297292352496015,-0.008285004008287356,0.031042326980311508
2019-08-05,0.0013924487995220503,-0.0051858370323651926,-0.025801224429872427,0.014290395409456202,-0.017629875406950823,0,-0.016778981031203344,0.007612317906196431
2019-08-06,-0.006281309866394302,-0.024562638368409218,0.014530629221235714,-0.0030892826546349283,0.006197310408105672,-0.0029446428815562697,-0.007643362519010211,-0.021462244346134973
2019-08-07,0.0044242566287096,-0.0125113338891083,-0.0015468064165657935,0.006169051026715167,0.0053059836460329635,0.0011788978671578576,-0.03381331188501946,0.008742663040155918
2019-08-08,0.003247495144058199,-0.00857986748952655,0.005146691670932846,0.01100928550836855,0.016254998307385193,0.018964828058972927,0.007905192750934376,0.020776019645104782
2019-08-09,9.25982506124079e-4,-0.004545462371674525,-0.0010272057582216831,-0.0018264845260338447,-0.008263841241164194,0.010064786616140964,0.036929860115360924,0.002004008686715686
2019-08-12,-0.028157654855299974,-4.556846740966236e-4,-0.03716735570585605,-0.06287425576997485,-0.017424432556351732,-0.014119237580035637,-0.025620465078370014,-0.05715841383994924
2019-08-13,-0.04378130977222572,-0.018864143470812778,0.027355714173022072,-0.051259140798859626,0.022323520267301333,0.012114367940995407,0.013745907389640877,5.2980133689573e-4
2019-08-14,-0.0034869883752106645,-0.004655501890785452,-0.019916817386852692,-0.01931094491308727,0.004539738036822172,-0.012694919481249123,-0.009430040794391026,0.003700770811081
2019-08-15,0,-0.004208563611878269,0.0010582657444322408,0.004862809165701698,8.38421058062977e-4,-0.0034904049397681547,0.001721210232217718,-0.01007698795035683
2019-08-16,-0.0027482230562290155,-0.01083638401337872,-0.01814355601621287,0.02801686495345468,0.007015261403842565,0.010723186361897064,8.594954276524014e-4,0.003724399090982544
2019-08-19,0.0027482230562290155,0.007080511053572991,-0.01847875349993089,-0.01630470902494352,-0.015093385804018311,-0.015396092061289224,-0.01471251737646595,-0.01121507082013995
2019-08-20,0.015841975900297456,0.010760337740617132,0.003285823601117066,-0.015183176421389888,-1.690263858602492e-4,0.002047083621724788,-0.0026190051500374345,-0.0118856072339808
2019-08-21,0.008558555470726148,0.019355442952956103,0.015192929898813823,0.008310297133627742,0.011760901353743414,0.005535338241299037,-0.004380141670307758,0.005420067469338541
2019-08-22,0.02215352246949287,0.004099299750940588,0.006976164929732853,0.0020668281556632806,-0.01684392220014086,-0.00524323950985206,0.016543657954863455,0.01021788938319279
2019-08-23,-0.003339683224976575,0.0036297680505787966,-0.009672311120682231,-0.009681956682915605,-0.015405948487406285,-0.015006902199981909,-0.009544511134518263,0.016976535032866558
2019-08-26,0.008091414734027857,-0.0049943350123760055,0.01660014613609473,-0.0034806857278022463,-0.005361966845221389,0.012374936943239767,-0.0034934499156449306,-0.004745592876606253
2019-08-27,-0.006897384741419543,0.0040881274288375735,-0.0037243827631439075,-0.004192878260036004,-0.002083315529369578,-0.008823586658515126,-0.01676268040387008,0.0015843679047033987
2019-08-28,0.003097793045317765,-0.003633064849880796,0.004255260638826641,0.015978109984658317,0.013978958547564702,0.00765159707227081,0.011499473594887899,-0.0031712500150167244
