date,Coffee,Corn,Soybean,Sugar,Wheat
2025-09-05,385.6000061035156,399,1006.5,15.550000190734863,501
2025-09-08,397.79998779296875,403,1013.5,15.630000114440918,505.5
2025-09-09,393,401.25,1011.5,15.84000015258789,500.75
2025-09-10,401,397.25,1005.5,15.930000305175781,495
2025-09-11,400.04998779296875,399,1015.25,15.819999694824219,503
2025-09-12,410.6499938964844,399,1025.75,15.789999961853027,503
2025-09-15,432.3500061035156,423.25,1042.75,16,525
2025-09-16,422.25,429.5,1049.75,15.899999618530273,534
2025-09-17,388.54998779296875,426.75,1043.75,15.539999961853027,528.25
2025-09-18,385.8500061035156,423.75,1037.5,15.380000114440918,524.25
2025-09-19,366.5,424,1025.5,15.460000038146973,522.5
2025-09-22,367.3500061035156,421.75,1011,15.25,510.75
2025-09-23,350.1499938964844,426.25,1012,15.65999984741211,520.5
2025-09-24,367.75,424.25,1009,15.640000343322754,519.5
2025-09-25,371.3500061035156,425.75,1012.25,15.760000228881836,527
2025-09-26,378.04998779296875,422,1013.75,15.869999885559082,519.75
2025-09-29,372.20001220703125,421.5,1010.5,16.020000457763672,519.5
2025-09-30,374.8500061035156,415.5,1001.75,16.100000381469727,508
2025-10-01,383.8999938964844,416.5,1013,16.1299991607666,509.25
2025-10-02,378.1000061035156,421.75,1023.75,16.399999618530273,514.75
2025-10-03,390.75,419,1018,16.469999313354492,515.25
2025-10-06,381.3500061035156,421.75,1017.75,16.809999465942383,512.75
2025-10-07,375.3999938964844,419.75,1022,16.6299991607666,506.75
2025-10-08,385.1000061035156,422,1029.5,16.290000915527344,507.25
2025-10-09,377.25,418.25,1022.25,16.260000228881836,506.5
2025-10-10,373.04998779296875,413,1006.75,16.100000381469727,498.5
2025-10-13,385.20001220703125,410.75,1007.75,15.609999656677246,496.75
2025-10-14,399.6499938964844,413,1006.5,15.880000114440918,500.25
2025-10-15,394.8999938964844,416.75,1006.5,15.6899995803833,498.75
2025-10-16,393.79998779296875,421.75,1010.75,15.800000190734863,502.5
2025-10-17,397.45001220703125,422.5,1019.5,15.5,503.75
2025-10-20,406.04998779296875,423.25,1031.75,15.720000267028809,504.75
2025-10-21,413.54998779296875,419.75,1030.75,15.239999771118164,500.25
2025-10-22,420.8500061035156,423,1034.75,15.100000381469727,503.75
2025-10-23,410.1499938964844,428,1044.75,15.289999961853027,513
2025-10-24,403,423.25,1041.75,14.970000267028809,512.5
2025-10-27,390.1000061035156,428.75,1067.25,14.460000038146973,526
2025-10-28,387.8999938964844,432,1078.25,14.369999885559082,529
2025-10-29,390.70001220703125,434,1080.25,14.420000076293945,532.25
2025-10-30,392,430.25,1091.25,14.279999732971191,524.25
2025-10-31,392.04998779296875,431.5,1099.75,14.430000305175781,534
2025-11-03,406.6499938964844,434.25,1119.75,14.649999618530273,543.5
2025-11-04,405.25,431.5,1108.25,14.220000267028809,550.25
2025-11-05,413.6000061035156,435.25,1119.75,14.109999656677246,554.75
2025-11-06,396.75,428.75,1091.75,14.1899995803833,535.5
2025-11-07,407.79998779296875,427.25,1101.75,14.100000381469727,527.75
2025-11-10,414.75,429.75,1116,14.199999809265137,535.75
2025-11-11,422.70001220703125,432,1113.25,14.25,536
2025-11-12,403.6499938964844,435.25,1120.5,14.520000457763672,536
2025-11-13,401.70001220703125,441.5,1132,14.4399995803833,535.75
2025-11-14,399.79998779296875,430.25,1112.75,14.960000038146973,527.25
2025-11-17,402.54998779296875,434.75,1157.25,14.800000190734863,544.25
2025-11-18,415.3500061035156,436.75,1153.5,14.699999809265137,546.5
2025-11-19,404.5,429.75,1136.25,14.65999984741211,536.75
2025-11-20,406.5,426.5,1122.5,14.65999984741211,527
2025-11-21,400,425.5,1125,14.779999732971191,527
2025-11-24,407.45001220703125,423.75,1123.25,14.819999694824219,522.25
2025-11-25,414.20001220703125,423.5,1124.75,14.90999984741211,527.25
2025-11-26,411.5,431.75,1131.5,15.140000343322754,529
2025-11-28,413,435.5,1137.75,15.210000038146973,531
2025-12-01,411.5,432.75,1128,14.760000228881836,530.25
2025-12-02,405.54998779296875,438,1124.75,14.979999542236328,537.75
2025-12-03,403.75,431.5,1115.75,14.930000305175781,537.75
2025-12-04,411.95001220703125,437.75,1119.5,14.880000114440918,541
2025-12-05,406.25,436.75,1105.25,14.800000190734863,537.5
2025-12-08,396.04998779296875,436.25,1093.75,14.819999694824219,536
2025-12-09,394.20001220703125,440.75,1087.25,14.670000076293945,536.25
2025-12-10,400.79998779296875,434.75,1091.25,14.90999984741211,531.25
2025-12-11,405.45001220703125,435.25,1093.5,14.850000381469727,534.5
2025-12-12,397.20001220703125,431.5,1076.75,15.100000381469727,534.5
2025-12-15,387.70001220703125,439.75,1071.75,14.949999809265137,520.75
2025-12-16,379.29998779296875,436.5,1062.75,14.819999694824219,509.5
2025-12-17,351.8999938964844,440.5,1058.25,14.760000228881836,506.25
2025-12-18,345.45001220703125,444.5,1052.25,14.479999542236328,507.75
2025-12-19,340.6499938964844,443.75,1049.25,14.819999694824219,509.75
2025-12-22,347.3500061035156,447,1053.25,14.989999771118164,515.5
2025-12-23,346.95001220703125,447.5,1051.5,15.199999809265137,517
2025-12-24,345.1499938964844,451,1063.25,15.289999961853027,521.75
2025-12-26,350.25,450,1058.75,15.170000076293945,519
2025-12-29,352.1499938964844,442.25,1049.5,15.260000228881836,513
2025-12-30,350.20001220703125,440.5,1046.25,14.84000015258789,510.75
2025-12-31,348.75,440.25,1030.5,15.010000228881836,507
2026-01-02,357.29998779296875,437.5,1029.5,14.600000381469727,506.5
2026-01-05,359.3500061035156,444.5,1047.25,14.729999542236328,512.5
2026-01-06,373.8500061035156,444,1042,14.760000228881836,510.5
2026-01-07,375.45001220703125,446.75,1052.75,14.979999542236328,518
2026-01-08,372.3500061035156,446,1047,14.970000267028809,518
2026-01-09,357.6499938964844,445.75,1048.5,14.890000343322754,517.25
2026-01-12,356.04998779296875,421.5,1033,14.84000015258789,511.25
2026-01-13,360.25,419.75,1023.25,14.890000343322754,510.5
2026-01-14,356,422,1030.5,14.680000305175781,512.5
2026-01-15,358.1000061035156,420.25,1053,14.569999694824219,510.5
2026-01-16,355.29998779296875,424.75,1057.75,14.960000038146973,518
2026-01-20,346.5,423.75,1053,14.720000267028809,510.25
2026-01-21,347.5,421.75,1064.5,14.739999771118164,507.75
2026-01-22,347.70001220703125,424,1064,14.960000038146973,515.5
2026-01-23,350.8999938964844,430.5,1067.75,14.729999542236328,529.5
2026-01-26,356.25,428.25,1061.75,14.789999961853027,522.5
2026-01-27,367.25,426.5,1067.25,14.829999923706055,523.25
2026-01-28,351,430,1075,14.710000038146973,536
2026-01-29,345.5,430.75,1072.25,14.699999809265137,541.5
2026-01-30,332.25,428.25,1064.25,14.270000457763672,538
2026-02-02,333.25,425.75,1060.25,14.260000228881836,527.75
2026-02-03,317.1000061035156,428.5,1065.75,14.630000114440918,528.75
2026-02-04,308.6499938964844,429.5,1092.25,14.4399995803833,526.75
2026-02-05,308.3999938964844,435,1112.25,14.270000457763672,535.25
2026-02-06,296.54998779296875,430.25,1115.25,14.109999656677246,529.75
2026-02-09,299.8500061035156,428.75,1110.75,14.350000381469727,528.75
2026-02-10,294.20001220703125,428.75,1122.5,14.119999885559082,528.25
2026-02-11,294.79998779296875,427.5,1124,13.84000015258789,537.25
2026-02-12,299.6499938964844,431.25,1137.25,13.75,552.5
2026-02-13,300.04998779296875,431.75,1133,13.779999732971191,548.75
2026-02-17,284.6000061035156,426.25,1134,13.859999656677246,537.75
2026-02-18,287.54998779296875,427,1133.5,14.170000076293945,547
2026-02-19,287.3999938964844,425.75,1141,14.069999694824219,559.5
2026-02-20,288.29998779296875,427.5,1137.5,14.300000190734863,573.5
2026-02-23,281.1499938964844,427.5,1134.25,14.449999809265137,569.5
2026-02-24,288.25,427.75,1139.5,14.550000190734863,567.5
2026-02-25,288.29998779296875,430.5,1148.25,14.59000015258789,565.75
2026-02-26,286,433.25,1147.75,14.40999984741211,571.75
2026-02-27,284.6000061035156,438.75,1157.25,14.300000190734863,591.25
2026-03-02,288.3500061035156,433.25,1150,13.90999984741211,574.5
2026-03-03,286.95001220703125,434.25,1155.75,13.930000305175781,572.25
2026-03-04,290.70001220703125,431.75,1154.5,13.729999542236328,566.75
2026-03-05,293,441.5,1163.75,13.720000267028809,582.75
2026-03-06,297.6000061035156,447,1185,14.100000381469727,611.25
2026-03-09,301.75,437.5,1180.5,14.59000015258789,598
2026-03-10,300.54998779296875,436.25,1187.25,14.380000114440918,584.75
2026-03-11,292,444.25,1200.5,14.25,588.5
2026-03-12,296.5,448.25,1213,14.380000114440918,592.25
2026-03-13,290.3500061035156,452.5,1211,14.369999885559082,618.5
2026-03-16,297.75,454,1155.25,14.1899995803833,597.25
2026-03-17,302.04998779296875,454,1157,14.449999809265137,589.75
2026-03-18,299.70001220703125,463.25,1161.75,14.800000190734863,604.25
2026-03-19,306.20001220703125,469.75,1168.5,15.369999885559082,608
2026-03-20,309.75,465.5,1161.25,15.699999809265137,595.25
2026-03-23,307,459.5,1163.5,15.520000457763672,587.75
2026-03-24,317.8500061035156,462.5,1155,15.880000114440918,590
2026-03-25,316.1000061035156,467.25,1171.75,15.550000190734863,597.75
2026-03-26,307.6499938964844,467,1173.75,15.869999885559082,605
2026-03-27,301.70001220703125,462,1159.25,15.760000228881836,605
2026-03-30,292.54998779296875,455.75,1159.75,15.550000190734863,607
