date,return_CORN,return_WEAT,return_SOYB,return_DBA,CORN,WEAT,SOYB,DBA,sma20_CORN,sma20_WEAT,sma20_SOYB,sma20_DBA,sma50_CORN,sma50_WEAT,sma50_SOYB,sma50_DBA,vol_CORN,vol_WEAT,vol_SOYB,vol_DBA
2015-03-30,0.010530439321019491,0.04224058986637447,0.0030863921961969965,8.961000791896101e-4,25.90999984741211,11.350000381469727,19.5,19.895870208740234,25.411000061035157,10.87650008201599,19.705000114440917,19.994727516174315,25.59920009613037,11.034200019836426,19.861399955749512,20.46941432952881,0.42238567621591266,0.3060836242804509,0.25828367748115966,0.17642136178422238
2015-03-31,-0.04515631351540916,-0.03700441076457117,0.006666623629056456,-0.008952498694776767,24.739999771118164,10.930000305175781,19.6299991607666,19.71775245666504,25.36200008392334,10.881500101089477,19.667000102996827,19.969345569610596,25.576600074768066,11.023400020599365,19.85259994506836,20.43343433380127,0.44108266476518115,0.30610081941989237,0.2019666233020811,0.1779991038722864
2015-04-01,0.012530293808016957,0.02653247518352786,0.014773353434825998,0.012195170317498505,25.049999237060547,11.220000267028809,19.920000076293945,19.958213806152344,25.334000015258788,10.90700011253357,19.66250009536743,19.95420551300049,25.555600051879882,11.016200027465821,19.852999954223634,20.40546974182129,0.44228382268693195,0.3122432924920934,0.1947974278970428,0.1642300068450992
2015-04-02,0.012774515445869605,0.012477663664575811,0.006024138492660258,0.014725552310946188,25.3700008392334,11.359999656677246,20.040000915527344,20.25210952758789,25.32150001525879,10.955000114440917,19.67400016784668,19.960439682006836,25.543400077819825,11.012600021362305,19.85559997558594,20.385876655578613,0.437279821553144,0.30387849743229184,0.21014787925493755,0.1732692647842934
2015-04-06,-0.0047300289816240015,-0.015845013815265707,-0.006986092345364847,-0.002198826175101032,25.25,11.180000305175781,19.899999618530273,20.207578659057617,25.31549997329712,10.996000146865844,19.679500102996826,19.964892578125,25.531600074768065,11.00620002746582,19.857599983215334,20.367352256774904,0.4374025675927813,0.2731377299331145,0.21473301470299605,0.1786077756173703
2015-04-07,-0.004356459815903491,-0.0017889496616929623,-0.009547765713557865,-0.002644273856348023,25.139999389648438,11.15999984741211,19.709999084472656,20.154144287109375,25.29399995803833,11.026500129699707,19.666500091552734,19.967119121551512,25.514400062561034,11.00120002746582,19.857399978637694,20.352212142944335,0.434794836680685,0.2541088797512629,0.20381305613452558,0.18077129349538165
2015-04-08,-0.009944312095048757,-0.009856600195451981,-0.003551481383850641,-0.005302663795727192,24.889999389648438,11.050000190734863,19.639999389648438,20.047273635864258,25.263999938964844,11.048000144958497,19.65900001525879,19.969790935516357,25.495600051879883,10.997000026702882,19.85259998321533,20.334222145080567,0.4412115472866982,0.23540781231280322,0.20177896791418018,0.18158006219860978
2015-04-09,-0.002008808287931929,-0.0036199059875642314,-0.014765734072861525,-0.003109829223888916,24.84000015258789,11.010000228881836,19.350000381469727,19.98493003845215,25.22199993133545,11.0645001411438,19.628999996185303,19.971126747131347,25.480000038146972,10.992400035858154,19.844199981689453,20.314985275268555,0.4395047728060112,0.21926852534344957,0.20083766704802872,0.1815886814570578
2015-04-10,-0.003623194526370166,0.01089917194045964,-0.002584038419816359,-0.005347657379241366,24.75,11.130000114440918,19.299999237060547,19.8780574798584,25.182499885559082,11.078500127792358,19.59949998855591,19.96711893081665,25.47120002746582,10.995000038146973,19.83659996032715,20.29574836730957,0.4448878450015867,0.21372081456620734,0.2037923877399764,0.18276940145651652
2015-04-13,-0.017373749704072017,-0.04402513621562332,-0.0051812682939942345,-0.008512518966204308,24.31999969482422,10.640000343322754,19.200000762939453,19.708845138549805,25.14849987030029,11.07600016593933,19.580000019073488,19.969790649414062,25.454800033569335,10.986400051116943,19.827999992370607,20.276689643859864,0.48384746661305733,0.21873795118161016,0.22254506544244693,0.17830916949515335
2015-04-14,0.006578941176802688,-0.006579008105245476,0.012499987582366145,0.00632636192527114,24.479999542236328,10.569999694824219,19.440000534057617,19.83353042602539,25.124499893188478,11.052500152587891,19.575,19.970236015319824,25.444800033569337,10.978800048828125,19.827000007629394,20.261193313598632,0.5051263110584185,0.2463176152407105,0.22460488589712915,0.1779382366160883
2015-04-15,0.004493489068975398,-0.01702926742652644,0.0030863921961969965,-0.0022452315636071196,24.59000015258789,10.390000343322754,19.5,19.788999557495117,25.130999946594237,11.033500146865844,19.585499954223632,19.97647018432617,25.437600021362304,10.972200050354004,19.82720001220703,20.24890308380127,0.49689471755667336,0.28141137703138946,0.2152960363001025,0.1685949231425337
2015-04-16,8.133573663913207e-4,0.0057747318536849335,5.128322503504812e-4,0.0072006773887760556,24.610000610351563,10.449999809265137,19.510000228881836,19.931493759155273,25.124499988555907,11.007000160217284,19.585999965667725,19.97780599594116,25.413800048828126,10.959000053405761,19.81900001525879,20.2335848236084,0.5030902936866034,0.3101969020484191,0.21509853896219225,0.16810210993256558
2015-04-17,0.008126731029283185,-0.006698535512139947,0.0035878879550494958,-0.005808699709651144,24.809999465942383,10.380000114440918,19.579999923706055,19.815717697143555,25.13149995803833,10.97750015258789,19.595499992370605,19.977360725402832,25.39500003814697,10.945200061798095,19.816800003051757,20.217732238769532,0.49737508061161156,0.3404776288402741,0.21012465127135538,0.16854044056583098
2015-04-20,-0.005239788938530832,0.020231217324826023,0.0030643241152283895,-0.008089887683709773,24.68000030517578,10.59000015258789,19.639999389648438,19.655410766601563,25.101999950408935,10.94000015258789,19.59949998855591,19.955986404418944,25.371800041198732,10.93080005645752,19.811199989318848,20.197248573303224,0.50614757493104,0.33975225486825533,0.21017472955890595,0.18109147462622727
2015-04-21,-0.008103758527811311,0.001888527271122653,-0.0015274328018913819,0.0013593274628398433,24.479999542236328,10.609999656677246,19.610000610351563,19.68212890625,25.045499897003175,10.899000120162963,19.59099998474121,19.92748737335205,25.343200035095215,10.91580005645752,19.80900001525879,20.17409309387207,0.5095145626311253,0.3267366897108941,0.20588444404674286,0.17683674470162944
2015-04-22,-0.001633946443083012,-0.0028274961302483526,-0.004079547231825464,-0.003167329256493545,24.440000534057617,10.579999923706055,19.530000686645508,19.619789123535156,24.97549991607666,10.867000102996826,19.582499980926514,19.90166015625,25.307000045776366,10.90000005722046,19.80340003967285,20.145950355529784,0.49042922000929573,0.32497938661272036,0.20465303437919657,0.1823637301045244
2015-04-23,-0.0077741624347694716,0.008506630740727328,0.00870456069211456,0.011347971403073087,24.25,10.670000076293945,19.700000762939453,19.84243392944336,24.89449987411499,10.844000101089478,19.585500049591065,19.889636993408203,25.27120002746582,10.889000053405761,19.805400047302246,20.12724781036377,0.4681932612480008,0.32164711257157536,0.20597581215458555,0.17765191084172155
2015-04-24,-0.01690721020256125,-0.027179002790949758,-0.009644696786766382,0.003141932972224648,23.84000015258789,10.380000114440918,19.510000228881836,19.90477752685547,24.80399990081787,10.827000093460082,19.582500076293947,19.88785572052002,25.230800018310546,10.872200050354003,19.80080005645752,20.111573371887207,0.48894508158065336,0.33715687892026286,0.20664928766997329,0.17729434614370887
2015-04-27,-0.014261751275659429,-0.026974925807722205,0.0030753185668117577,-0.005816591981706143,23.5,10.100000381469727,19.56999969482422,19.788999557495117,24.696999931335448,10.787500095367431,19.589000034332276,19.883402824401855,25.187000007629393,10.851800060272216,19.795600051879884,20.09126781463623,0.5288925515123478,0.3736854159532359,0.2039581722733938,0.1786664619792009
2015-04-28,0,0.005940540958044194,-0.002043894164663107,9.002292500290832e-4,23.5,10.15999984741211,19.530000686645508,19.806814193725586,24.576499938964844,10.728000068664551,19.59050006866455,19.87895002365112,25.13659999847412,10.828400058746338,19.785600051879882,20.067578048706054,0.5122630063514534,0.3741460408360598,0.20337865896961785,0.17944742993177262
2015-04-29,0.00765958745428863,0.01181101253556105,0.009728551972806754,0.0062947813924150164,23.68000030517578,10.279999732971191,19.719999313354492,19.931493759155273,24.523499965667725,10.695500040054322,19.595000076293946,19.889637088775636,25.08720001220703,10.806600055694581,19.77280002593994,20.046560020446776,0.5480421526588609,0.3837827720023349,0.2052853693208053,0.17566687124276725
2015-04-30,-0.006756750225933805,-0.012645925857757256,-0.00760647179275975,-0.004021304434908779,23.520000457763672,10.149999618530273,19.56999969482422,19.851343154907227,24.44700002670288,10.642000007629395,19.57750005722046,19.88429355621338,25.042000007629394,10.78520004272461,19.762400016784667,20.026966972351076,0.5767156914752716,0.3813908244161229,0.1905082647756278,0.17509557326940825
2015-05-01,-0.006802714468455484,-0.004926033393071849,-0.014818549448184615,-0.012113198334214204,23.360000610351563,10.100000381469727,19.280000686645508,19.61087989807129,24.34650001525879,10.57900004386902,19.539500045776368,19.85223207473755,24.986400032043456,10.764800052642823,19.742400016784668,20.003277130126953,0.5825104910865995,0.36001319040715246,0.16784914815196383,0.16245135361965013
2015-05-04,-0.005993206050475486,-0.0029703649022181366,0.013485488569610293,-0.0022705280978946307,23.219999313354492,10.069999694824219,19.540000915527344,19.56635284423828,24.244999980926515,10.523500013351441,19.52150011062622,19.82017078399658,24.93340000152588,10.749600048065185,19.730400047302247,19.982259101867676,0.5935485366517621,0.3478396047154557,0.14488720654321474,0.15153870718446708
2015-05-05,0.0012920192735859093,-0.014895692460385135,0.004605846521109402,0.006372238800499641,23.25,9.920000076293945,19.6299991607666,19.6910343170166,24.15050001144409,10.461500024795532,19.517500114440917,19.797015285491945,24.889599990844726,10.73160005569458,19.720000038146974,19.966762733459472,0.5940092847783616,0.33881027024248833,0.14044551877368566,0.13193499193289493
2015-05-06,0.009892453429519499,0.02822577931630388,-0.003056519027382354,0.0036182508081106235,23.479999542236328,10.199999809265137,19.56999969482422,19.76228141784668,24.080000019073488,10.419000005722046,19.514000129699706,19.782765674591065,24.851399993896486,10.719000053405761,19.701600036621095,19.951800727844237,0.5852305055550974,0.31346790906019645,0.13808446438376326,0.11815381839929222
2015-05-07,-0.012776799101758995,-0.01372543061434861,-0.002554892071550241,-0.0036052062676192875,23.18000030517578,10.0600004196167,19.520000457763672,19.6910343170166,23.99700002670288,10.371500015258789,19.522500133514406,19.768070888519286,24.80840000152588,10.707000064849854,19.687200050354004,19.938976173400878,0.5894698534953541,0.2903224094700633,0.13258049233325664,0.10965775668859255
2015-05-08,0.006902495483418258,0.01988069591678565,-0.001536920386370988,0.0113072032870154,23.34000015258789,10.260000228881836,19.489999771118164,19.913684844970703,23.926500034332275,10.328000020980834,19.532000160217287,19.769852256774904,24.76319999694824,10.696800060272217,19.66520004272461,19.928289070129395,0.5788943341329496,0.22949827877220907,0.12219888157065355,0.11180682518930225
2015-05-11,-0.010711225294155802,-0.003898631672582975,0,4.4720054755975625e-4,23.09000015258789,10.220000267028809,19.489999771118164,19.922590255737305,23.86500005722046,10.307000017166137,19.54650011062622,19.780539512634277,24.709000015258788,10.681800060272217,19.642000045776367,19.91582077026367,0.5998464486582076,0.21839359467865355,0.09488337110691974,0.11581228825723149
2015-05-12,-8.661956531615944e-4,-9.784959511300872e-4,-0.017957946925601598,0.0022350989811084077,23.06999969482422,10.210000038146973,19.139999389648438,19.967119216918945,23.794500064849853,10.289000034332275,19.53150005340576,19.787218952178954,24.65880001068115,10.671200065612792,19.617200050354004,19.907627296447753,0.6065821291441809,0.21026044746277656,0.12986934125324423,0.12267820271632676
2015-05-13,0.006068460836601064,0,0.002089912058669041,-0.0013380113580514497,23.209999084472656,10.210000038146973,19.18000030517578,19.94040298461914,23.72550001144409,10.280000019073487,19.51550006866455,19.794789123535157,24.608600006103515,10.65880006790161,19.59300006866455,19.901927528381346,0.5895804292088341,0.20956089318100993,0.15181267882011953,0.12737530834930993
2015-05-14,0.01766487595576982,0.05484822894460395,0.004692395784978265,0.014738705213843462,23.6200008392334,10.770000457763672,19.270000457763672,20.234298706054688,23.676000022888182,10.296000051498414,19.503500080108644,19.809929370880127,24.56880001068115,10.660000076293946,19.578200073242186,19.901393203735353,0.5517570191833661,0.23401305311827839,0.16144976663253227,0.15863909525077086
2015-05-15,-0.00635061475653087,-0.0037141052764309013,-0.004670480044105529,-0.001320532398242924,23.469999313354492,10.729999542236328,19.18000030517578,20.207578659057617,23.60900001525879,10.313500022888183,19.48350009918213,19.82952241897583,24.525799980163573,10.666600074768066,19.565600090026855,19.902996253967284,0.4840064098737431,0.25294628501746486,0.1756273580981602,0.18188697897482814
2015-05-18,0.006817207162041594,0.017707413062761246,0.003649619067280785,0.002203671666041629,23.6299991607666,10.920000076293945,19.25,20.25210952758789,23.55649995803833,10.330000019073486,19.464000129699706,19.859357357025146,24.49099994659424,10.6778000831604,19.554800071716308,19.905668029785158,0.41353776090074756,0.28112552305570504,0.1789559930532095,0.19987326452894233
2015-05-19,-0.014388415459775539,-0.016483544314852216,-0.015064982624797052,-0.008795022159669763,23.290000915527344,10.739999771118164,18.959999084472656,20.073991775512695,23.49700002670288,10.336500024795532,19.431500053405763,19.87895050048828,24.4453999710083,10.681600074768067,19.534600067138673,19.904955596923827,0.3551590848288017,0.28932358798122465,0.20775181493927447,0.2007901890054005
2015-05-20,-0.008587408977133726,-0.003724391313358777,-0.0021096524319702548,-0.004436672987441881,23.09000015258789,10.699999809265137,18.920000076293945,19.98493003845215,23.429500007629393,10.342500019073487,19.401000022888184,19.89720754623413,24.397399978637694,10.683200073242187,19.517200050354003,19.904777450561525,0.28854402422034175,0.29581061923552265,0.23545927463330296,0.19241101139175162
2015-05-21,0.01299260437756744,0.01028043105723353,-0.006342539045956719,-4.456063018217771e-4,23.389999389648438,10.8100004196167,18.799999237060547,19.976024627685547,23.386499977111818,10.349500036239624,19.35599994659424,19.90388708114624,24.35159996032715,10.685800075531006,19.494200019836427,19.90513366699219,0.21438472957237364,0.30546727439670623,0.2600284088620232,0.1927280069083553
2015-05-22,-0.00897815690262882,-0.003700273848319169,-0.0069148492575644704,-0.008916671997738934,23.18000030517578,10.770000457763672,18.670000076293945,19.79790496826172,23.353499984741212,10.369000053405761,19.313999938964844,19.898543453216554,24.304399948120118,10.684200077056884,19.469800033569335,19.901927490234375,0.19035356972393233,0.3196363225491156,0.29879410418168434,0.1941781515786282
2015-05-26,-0.014236407220079683,-0.04178279886841274,-0.006962997334513554,-0.011245973430712208,22.850000381469727,10.319999694824219,18.540000915527344,19.575258255004883,23.321000003814696,10.380000019073487,19.2625,19.88785638809204,24.26139995574951,10.676800079345703,19.448800048828126,19.900324440002443,0.21756786835200556,0.3136206577100604,0.3384775632924473,0.20604382818542327
2015-05-27,-0.01312915270900683,-0.016472876097002764,0.004854274045039686,-0.005004543960663632,22.549999237060547,10.149999618530273,18.6299991607666,19.477293014526367,23.273499965667725,10.379500007629394,19.217499923706054,19.87138032913208,24.21319995880127,10.659000072479248,19.43060001373291,19.893377838134764,0.2730583011457394,0.31399761400345944,0.3601735483099471,0.2251540244274473
2015-05-28,0.009312682879215162,0.004926127351136067,-0.0075147287147100394,0.005029715392454781,22.760000228881836,10.199999809265137,18.489999771118164,19.575258255004883,23.227499961853027,10.375500011444093,19.15599994659424,19.85356855392456,24.179199981689454,10.647600059509278,19.414599990844728,19.8915966796875,0.2784142433693209,0.3158360290406822,0.37457910448821374,0.2340627256456798
2015-05-29,-0.005711821915988624,-0.02156865403359831,0.004326658988444976,-0.006824369270295505,22.6299991607666,9.979999542236328,18.56999969482422,19.441669464111328,23.182999897003175,10.367000007629395,19.10599994659424,19.833084869384766,24.13699996948242,10.627600059509277,19.39599998474121,19.882334518432618,0.29952777562667765,0.3243958546855194,0.38305428421162246,0.25154115623687306
2015-06-01,0.0017676057008739754,0.03306622169507878,-0.0032309890645343398,0.00824553317491139,22.670000076293945,10.3100004196167,18.510000228881836,19.60197639465332,23.14849987030029,10.377500009536742,19.067499923706055,19.832639694213867,24.09699996948242,10.614400062561035,19.37840000152588,19.87788158416748,0.3172791735777412,0.31864647066425655,0.402830477544231,0.2519626357571687
2015-06-02,0.016762203770963602,0.025218163397241256,0.012965951817963006,0.014084349437354815,23.049999237060547,10.569999694824219,18.75,19.8780574798584,23.139999866485596,10.402500009536743,19.027999877929688,19.848224925994874,24.05259994506836,10.599000053405762,19.36220001220703,19.873784790039064,0.31753993605710756,0.31281199813410937,0.39266427478031724,0.2441434356583152
2015-06-03,0.0021692471177519046,-0.005676392400632002,5.333455403646603e-4,-0.0035840165068946606,23.100000381469727,10.510000228881836,18.760000228881836,19.806814193725586,23.13249988555908,10.432000017166137,18.98449993133545,19.854013919830322,24.002399940490722,10.580600051879882,19.34180000305176,19.864878883361815,0.31657505503869254,0.29204547950922405,0.3699996578494776,0.24157923822972752
2015-06-04,0.010389600309733682,0.027592764561136462,0.007995715175916907,0.005845264204497491,23.34000015258789,10.800000190734863,18.90999984741211,19.922590255737305,23.12549991607666,10.462000036239624,18.951499938964844,19.862029361724854,23.95239994049072,10.572200050354004,19.325999984741213,19.860604019165038,0.30996569436271154,0.29772123028854686,0.34351553162586845,0.2410342795319688
2015-06-05,-0.006855177650646582,-0.019444447633170214,-0.006874625162114567,-0.004917390086810469,23.18000030517578,10.59000015258789,18.780000686645508,19.824623107910156,23.12549991607666,10.488500022888184,18.914499950408935,19.86870880126953,23.89859992980957,10.561400051116943,19.308800010681153,19.855438537597657,0.3099656943627115,0.28329415998018626,0.31796181991128775,0.23787663526970204
2015-06-08,0.012079325953863629,0.02455148490420922,0.005857225717843084,0.008984769014486638,23.459999084472656,10.850000381469727,18.889999389648438,20.002742767333984,23.1314998626709,10.518000030517578,18.884499931335448,19.873161697387694,23.854799919128418,10.564000053405762,19.295200004577637,19.856685333251953,0.3154491582160407,0.2889109665158803,0.2876671020520713,0.23959025026431627
2015-06-09,0.0012788016971989613,0.011059896897702037,0,8.905143204123167e-4,23.489999771118164,10.970000267028809,18.889999389648438,20.02055549621582,23.151499843597414,10.555500030517578,18.854499912261964,19.878059959411623,23.811799926757814,10.565600051879883,19.284199981689454,19.8595352935791,0.32520885844763553,0.29676295162234395,0.25002052922387574,0.24164656253863176
2015-06-10,-0.018305675153921563,-0.02917052330986003,0,-0.005782954892647019,23.059999465942383,10.649999618530273,18.889999389648438,19.90477752685547,23.15099983215332,10.577500009536744,18.84199991226196,19.87494287490845,23.754799919128416,10.551600036621094,19.271999969482422,19.859713439941405,0.32534841852321195,0.2859128212296183,0.24108529795829023,0.24083802323666711
2015-06-11,-0.003035546246547116,-0.015962449050059724,-0.013763908802681746,-0.013422882460015662,22.989999771118164,10.479999542236328,18.6299991607666,19.637598037719727,23.139999866485596,10.590999984741211,18.814499855041504,19.859802627563475,23.71979991912842,10.542600021362304,19.251999969482423,19.8581103515625,0.32696373517408606,0.2737634217875763,0.23168664035073958,0.2459695230669452
2015-06-12,-0.009569348218562035,-0.0028625700650355412,-0.006441166789608599,-0.0031745115973502713,22.770000457763672,10.449999809265137,18.510000228881836,19.575258255004883,23.09749984741211,10.574999952316285,18.776499843597414,19.826850605010986,23.67419994354248,10.52720001220703,19.22379997253418,19.850451240539552,0.31635872330827647,0.27209728044232256,0.21475254950748646,0.23714536854464136
2015-06-15,-0.015810303167069883,-0.029665021205792952,5.402608729432323e-4,-0.010919049294494942,22.40999984741211,10.140000343322754,18.520000457763672,19.361515045166016,23.04449987411499,10.545499992370605,18.743499851226808,19.784547424316408,23.614999923706055,10.50280002593994,19.193399963378905,19.832639350891114,0.33867345310586366,0.2860342733118073,0.19966469463489503,0.24108447316261683
2015-06-16,0.012940692436498757,-0.003944769279950466,0.018898508251548485,0.007819714491464458,22.700000762939453,10.100000381469727,18.8700008392334,19.512916564941406,22.997999954223634,10.504500007629394,18.724499893188476,19.747587776184083,23.563999938964844,10.481200027465821,19.17279998779297,19.81874610900879,0.31721815678334875,0.28828860905896625,0.16378643773612195,0.22149746729568717
2015-06-17,0.016299511870009997,0.012871203550161026,0.010068819197609713,0.0031948934879106883,23.06999969482422,10.229999542236328,19.059999465942383,19.575258255004883,22.986999893188475,10.478999996185303,18.729499912261964,19.722651100158693,23.52259994506836,10.462600021362304,19.159799995422365,19.807168388366698,0.3102985994215212,0.28891643987534954,0.17264109972140854,0.21062345663565843
2015-06-18,-0.003034230418300532,-0.007820129744460003,0.0026233549743024387,-4.5493196823209736e-4,23,10.149999618530273,19.110000610351563,19.56635284423828,22.982499885559083,10.45149998664856,18.738999938964845,19.701722240448,23.484799957275392,10.444600009918213,19.149200019836425,19.79754997253418,0.3093774855911777,0.2929214728611797,0.188201948581931,0.20387833435571198
2015-06-19,-0.01304344508958899,0,-0.0015698945937896447,-0.005006724242874405,22.700000762939453,10.149999618530273,19.079999923706055,19.4683895111084,22.947999954223633,10.418499946594238,18.75299997329712,19.67634048461914,23.44199996948242,10.427399997711182,19.14380001068115,19.787219161987306,0.29987007242860886,0.2875355039556421,0.2028247300853777,0.19948338824537748
2015-06-22,0.014537441084355285,0.023645392493840678,0.02096434067765851,0.012351079543801324,23.030000686645508,10.390000343322754,19.479999542236328,19.708845138549805,22.94049997329712,10.399499940872193,18.79349994659424,19.671887493133546,23.40759998321533,10.41260000228882,19.14740001678467,19.783834915161133,0.2956076800357534,0.2753845415100186,0.2585846074655187,0.19761217569984665
2015-06-23,0.018237084835932782,0.03368618058038275,-5.133587842316434e-4,0.003163326127049171,23.450000762939453,10.739999771118164,19.469999313354492,19.771190643310547,22.970499992370605,10.42049994468689,18.839999866485595,19.68168411254883,23.390200004577636,10.414599990844726,19.152799987792967,19.78508182525635,0.3157026386585403,0.28485417418137243,0.2920525158814447,0.19742624187623592
2015-06-24,-0.0038379594737637523,-0.007448782626717443,-0.0030816367775231557,0.003603388759842785,23.360000610351563,10.65999984741211,19.40999984741211,19.84243392944336,23.011000061035155,10.445999956130981,18.87899990081787,19.699941158294678,23.367800025939943,10.416399993896484,19.152199974060057,19.785259895324707,0.3108375527690751,0.28217956915337095,0.3138033575443743,0.19439023244624304
2015-06-25,0.029537611672973307,0.020637924031698507,0.013395169032755172,0.005834963448570818,24.049999237060547,10.880000114440918,19.670000076293945,19.958213806152344,23.075500011444092,10.47999997138977,18.93799991607666,19.71908893585205,23.357000007629395,10.426199989318848,19.155599975585936,19.78864418029785,0.3817613749039979,0.29178226562276605,0.3460847582223305,0.20023537117083096
2015-06-26,0.014553030876208295,0.04687502054388015,0.0040671033754835495,0.013386848361387482,24.399999618530273,11.390000343322754,19.75,20.225391387939453,23.164000034332275,10.550500011444091,18.99699993133545,19.758275032043457,23.35279998779297,10.445,19.1603999710083,19.794522132873535,0.46838335177592383,0.33216166442185613,0.37905828430059396,0.21890390591654357
2015-06-29,-0.002458994544279336,0.025460926524294214,-0.0010126814057555,0.004843675882432175,24.34000015258789,11.680000305175781,19.729999542236328,20.32335662841797,23.247500038146974,10.619000005722047,19.057999897003175,19.79434404373169,23.34340000152588,10.471000003814698,19.163399963378907,19.804674911499024,0.5215246689956986,0.41169623002171046,0.39441617601895884,0.24913829967274428
2015-06-30,0.06203780687820948,0.049657526417104414,0.038520032768115,0.02322526684393078,25.850000381469727,12.260000228881836,20.489999771118164,20.795372009277344,23.387500095367432,10.703500032424927,19.14499988555908,19.840209770202637,23.366800003051758,10.504400005340576,19.1803999710083,19.82747413635254,0.7783171041346032,0.5509827364835126,0.5005311926207032,0.3350022549833667
2015-07-01,0.006963261219323336,-0.04241439217420784,0.0024402706182387046,-0.003426103692604876,26.030000686645508,11.739999771118164,20.540000915527344,20.724124908447266,23.53400011062622,10.765000009536744,19.233999919891357,19.88607530593872,23.39780002593994,10.527000007629395,19.198999977111818,19.848314056396486,0.97280606000261,0.5951250259089392,0.5803574686386131,0.3886834367287044
2015-07-02,0.006915036230463745,-0.0025553435737702968,-4.868660387583601e-4,0,26.209999084472656,11.710000038146973,20.530000686645508,20.724124908447266,23.67750005722046,10.810500001907348,19.314999961853026,19.92615203857422,23.433199996948243,10.549600009918214,19.218999977111817,19.870400772094726,1.1399947093144902,0.6316101890812637,0.6424829648035609,0.43159998356718493
